db_q_<dbpedia:1962_Australian_Championships_–_Men's_Singles> Q0 db_<dbpedia:Laver–Rosewall_rivalry> 1
db_q_<dbpedia:1967_Palanca_Awards> Q0 db_<dbpedia:1967_Palanca_Awards> 2
db_q_<dbpedia:1967_Palanca_Awards> Q0 db_<dbpedia:2007_Palanca_Awards> 1
db_q_<dbpedia:1967_Palanca_Awards> Q0 db_<dbpedia:2011_Palanca_Awards> 1
db_q_<dbpedia:1968_State_of_the_Union_Address> Q0 db_<dbpedia:Barack_Obama_speech_to_joint_session_of_Congress,_February_2009> 3
db_q_<dbpedia:1968_State_of_the_Union_Address> Q0 db_<dbpedia:Chicken_Kiev_speech> 1
db_q_<dbpedia:1968_State_of_the_Union_Address> Q0 db_<dbpedia:Response_to_the_State_of_the_Union_address> 1
db_q_<dbpedia:1976_Japanese_Grand_Prix> Q0 db_<dbpedia:2009_Japanese_Grand_Prix> 3
db_q_<dbpedia:1976_Japanese_Grand_Prix> Q0 db_<dbpedia:2015_Japanese_Grand_Prix> 2
db_q_<dbpedia:1976_Japanese_Grand_Prix> Q0 db_<dbpedia:Japanese_motorcycle_Grand_Prix> 2
db_q_<dbpedia:1976_Uruguayan_Primera_División> Q0 db_<dbpedia:2007–08_Uruguayan_Primera_División_season> 2
db_q_<dbpedia:1976_Uruguayan_Primera_División> Q0 db_<dbpedia:2008–09_Uruguayan_Primera_División_season> 1
db_q_<dbpedia:1976_Uruguayan_Primera_División> Q0 db_<dbpedia:2010–11_Uruguayan_Primera_División_season> 2
db_q_<dbpedia:1978_Miyagi_earthquake> Q0 db_<dbpedia:1936_Miyagi_earthquake> 2
db_q_<dbpedia:1978_Miyagi_earthquake> Q0 db_<dbpedia:1978_Miyagi_earthquake> 3
db_q_<dbpedia:1978_Miyagi_earthquake> Q0 db_<dbpedia:April_2011_Miyagi_earthquake> 0
db_q_<dbpedia:1980_Hall_of_Fame_Classic> Q0 db_<dbpedia:Hof,_Vestfold> 1
db_q_<dbpedia:1980_Hall_of_Fame_Classic> Q0 db_<dbpedia:Hof_Hauptbahnhof> 1
db_q_<dbpedia:1980_Hall_of_Fame_Classic> Q0 db_<dbpedia:SpVgg_Bayern_Hof> 0
db_q_<dbpedia:1981_Donnay_Indoor_Championships_–_Singles> Q0 db_<dbpedia:Connors–Lendl_rivalry> 1
db_q_<dbpedia:1981_Donnay_Indoor_Championships_–_Singles> Q0 db_<dbpedia:Jimmy_Connors_Pro_Tennis_Tour> 1
db_q_<dbpedia:1981_Donnay_Indoor_Championships_–_Singles> Q0 db_<dbpedia:Jimmy_Connors_Tennis> 2
db_q_<dbpedia:1993_Copa_CONMEBOL> Q0 db_<dbpedia:1993_Copa_América> 1
db_q_<dbpedia:1993_Copa_CONMEBOL> Q0 db_<dbpedia:1993_Copa_CONMEBOL> 2
db_q_<dbpedia:1993_Copa_CONMEBOL> Q0 db_<dbpedia:1993_Copa_de_Oro> 2
db_q_<dbpedia:1994_African_Cup_of_Champions_Clubs_Final> Q0 db_<dbpedia:1994_African_Cup_Winners'_Cup> 2
db_q_<dbpedia:1994_African_Cup_of_Champions_Clubs_Final> Q0 db_<dbpedia:1994_African_Cup_of_Nations_squads> 3
db_q_<dbpedia:1994_African_Cup_of_Champions_Clubs_Final> Q0 db_<dbpedia:1994_CAF_Super_Cup> 3
db_q_<dbpedia:1995_Acura_Classic> Q0 db_<dbpedia:1999_Acura_Classic> 2
db_q_<dbpedia:1995_Acura_Classic> Q0 db_<dbpedia:2000_Acura_Classic> 3
db_q_<dbpedia:1995_Acura_Classic> Q0 db_<dbpedia:2006_Acura_Classic_–_Singles> 2
db_q_<dbpedia:1996_JGTC_season> Q0 db_<dbpedia:1993_JGTC_season> 0
db_q_<dbpedia:1996_JGTC_season> Q0 db_<dbpedia:1996_JGTC_season> 2
db_q_<dbpedia:1996_JGTC_season> Q0 db_<dbpedia:2004_JGTC_season> 1
db_q_<dbpedia:1998_Kroger_St._Jude_International_–_Singles> Q0 db_<dbpedia:1998_Kroger_St._Jude_International> 2
db_q_<dbpedia:1998_Kroger_St._Jude_International_–_Singles> Q0 db_<dbpedia:1999_Kroger_St._Jude_International> 3
db_q_<dbpedia:1998_Kroger_St._Jude_International_–_Singles> Q0 db_<dbpedia:1999_Kroger_St._Jude_International_–_Doubles> 3
db_q_<dbpedia:1999_Men's_World_Open_Squash_Championship> Q0 db_<dbpedia:2011_PSA_World_Series> 3
db_q_<dbpedia:1999_Men's_World_Open_Squash_Championship> Q0 db_<dbpedia:2012_PSA_World_Series> 2
db_q_<dbpedia:1999_Men's_World_Open_Squash_Championship> Q0 db_<dbpedia:2013_PSA_World_Series> 3
db_q_<dbpedia:1999_U.S._Men's_Clay_Court_Championships> Q0 db_<dbpedia:1994_U.S._Men's_Clay_Court_Championships> 2
db_q_<dbpedia:1999_U.S._Men's_Clay_Court_Championships> Q0 db_<dbpedia:1998_U.S._Men's_Clay_Court_Championships> 3
db_q_<dbpedia:1999_U.S._Men's_Clay_Court_Championships> Q0 db_<dbpedia:U.S._Men's_Clay_Court_Championships> 2
db_q_<dbpedia:2002_European_Road_Championships> Q0 db_<dbpedia:2002_European_Judo_Championships> 0
db_q_<dbpedia:2002_European_Road_Championships> Q0 db_<dbpedia:2002_European_Road_Championships> 3
db_q_<dbpedia:2002_European_Road_Championships> Q0 db_<dbpedia:W.A.K.O._European_Championships_2002> 3
db_q_<dbpedia:2002_RCA_Championships> Q0 db_<dbpedia:1997_RCA_Championships> 3
db_q_<dbpedia:2002_RCA_Championships> Q0 db_<dbpedia:1999_RCA_Championships> 2
db_q_<dbpedia:2002_RCA_Championships> Q0 db_<dbpedia:Atlanta_Tennis_Championships> 2
db_q_<dbpedia:2006_in_athletics_(track_and_field)> Q0 db_<dbpedia:Austrian_Paralympic_Committee> 1
db_q_<dbpedia:2006_in_athletics_(track_and_field)> Q0 db_<dbpedia:Austrian_records_in_athletics> 2
db_q_<dbpedia:2006_in_athletics_(track_and_field)> Q0 db_<dbpedia:List_of_Austrian_sportspeople> 1
db_q_<dbpedia:2007_FEI_European_Jumping_Championship> Q0 db_<dbpedia:2007_FEI_European_Jumping_Championship> 2
db_q_<dbpedia:2007_FEI_European_Jumping_Championship> Q0 db_<dbpedia:2011_European_Show_Jumping_Championship> 1
db_q_<dbpedia:2007_FEI_European_Jumping_Championship> Q0 db_<dbpedia:Kevin_Staut> 1
db_q_<dbpedia:2010_Alessandria_Challenger_–_Singles> Q0 db_<dbpedia:2013_Intersport_Heilbronn_Open_–_Singles> 2
db_q_<dbpedia:2010_Alessandria_Challenger_–_Singles> Q0 db_<dbpedia:2013_Trofeo_Faip–Perrel_–_Singles> 3
db_q_<dbpedia:2010_Alessandria_Challenger_–_Singles> Q0 db_<dbpedia:Björn_Phau> 2
db_q_<dbpedia:2010_IAAF_World_Cross_Country_Championships> Q0 db_<dbpedia:Dickson_Huru> 0
db_q_<dbpedia:2010_IAAF_World_Cross_Country_Championships> Q0 db_<dbpedia:Laura_Thweatt> 0
db_q_<dbpedia:2010_IAAF_World_Cross_Country_Championships> Q0 db_<dbpedia:Mattie_Suver> 1
db_q_<dbpedia:2010_World_Junior_Championships_in_Athletics_–_Women's_discus_throw> Q0 db_<dbpedia:2002_World_Junior_Championships_in_Athletics_–_Men's_discus_throw> 2
db_q_<dbpedia:2010_World_Junior_Championships_in_Athletics_–_Women's_discus_throw> Q0 db_<dbpedia:2008_World_Junior_Championships_in_Athletics_–_Men's_discus_throw> 2
db_q_<dbpedia:2010_World_Junior_Championships_in_Athletics_–_Women's_discus_throw> Q0 db_<dbpedia:2010_World_Junior_Championships_in_Athletics_–_Men's_discus_throw> 2
db_q_<dbpedia:2011_Grand_Prix_motorcycle_racing_season> Q0 db_<dbpedia:2011_Speedway_Grand_Prix_of_Croatia> 3
db_q_<dbpedia:2011_Grand_Prix_motorcycle_racing_season> Q0 db_<dbpedia:Indian_motorcycle_Grand_Prix> 1
db_q_<dbpedia:2011_Grand_Prix_motorcycle_racing_season> Q0 db_<dbpedia:Sidecar_World_Championship> 1
db_q_<dbpedia:2011_Slovak_Open_–_Women's_Singles> Q0 db_<dbpedia:2008_Australian_Open_–_Women's_Doubles> 1
db_q_<dbpedia:2011_Slovak_Open_–_Women's_Singles> Q0 db_<dbpedia:2011_Slovak_Open_–_Women's_Singles> 2
db_q_<dbpedia:2011_Slovak_Open_–_Women's_Singles> Q0 db_<dbpedia:Kateryna_Bondarenko> 1
db_q_<dbpedia:2012_Cup_of_China> Q0 db_<dbpedia:2011_Cup_of_China> 2
db_q_<dbpedia:2012_Cup_of_China> Q0 db_<dbpedia:2012_Canadian_Figure_Skating_Championships> 2
db_q_<dbpedia:2012_Cup_of_China> Q0 db_<dbpedia:2012_Cup_of_China> 3
db_q_<dbpedia:2012–13_Iranian_Basketball_Super_League> Q0 db_<dbpedia:2012–13_Iranian_Volleyball_Super_League> 2
db_q_<dbpedia:2012–13_Iranian_Basketball_Super_League> Q0 db_<dbpedia:2013–14_Iranian_Volleyball_Super_League> 2
db_q_<dbpedia:2012–13_Iranian_Basketball_Super_League> Q0 db_<dbpedia:Iranian_Volleyball_Super_League> 3
db_q_<dbpedia:2013–14_Tuen_Mun_SA_season> Q0 db_<dbpedia:Tuen_Mun_Hospital_Stop> 2
db_q_<dbpedia:2013–14_Tuen_Mun_SA_season> Q0 db_<dbpedia:Tuen_Mun_South_Extension> 1
db_q_<dbpedia:2013–14_Tuen_Mun_SA_season> Q0 db_<dbpedia:Tuen_Mun_Town_Centre> 2
db_q_<dbpedia:2014_Holy_Cross_Crusaders_football_team> Q0 db_<dbpedia:1906_Holy_Cross_Crusaders_football_team> 3
db_q_<dbpedia:2014_Holy_Cross_Crusaders_football_team> Q0 db_<dbpedia:Boston_College–Holy_Cross_football_rivalry> 3
db_q_<dbpedia:2014_Holy_Cross_Crusaders_football_team> Q0 db_<dbpedia:Holy_Cross_Crusaders_football> 3
db_q_<dbpedia:2014–15_Barys_Astana_season> Q0 db_<dbpedia:Barys_Arena> 2
db_q_<dbpedia:2014–15_Barys_Astana_season> Q0 db_<dbpedia:Barys_Astana> 2
db_q_<dbpedia:2014–15_Barys_Astana_season> Q0 db_<dbpedia:Nomad_Astana> 2
db_q_<dbpedia:2015_Zimbabwe_Premier_Soccer_League> Q0 db_<dbpedia:2012_Zimbabwe_Premier_Soccer_League> 1
db_q_<dbpedia:2015_Zimbabwe_Premier_Soccer_League> Q0 db_<dbpedia:2015_Zimbabwe_Premier_Soccer_League> 3
db_q_<dbpedia:2015_Zimbabwe_Premier_Soccer_League> Q0 db_<dbpedia:Amazulu_FC_(Bulawayo)> 1
db_q_<dbpedia:20th-century_concert_dance> Q0 db_<dbpedia:20th-century_concert_dance> 2
db_q_<dbpedia:20th-century_concert_dance> Q0 db_<dbpedia:Ballet_of_the_20th_Century> 3
db_q_<dbpedia:20th-century_concert_dance> Q0 db_<dbpedia:Neoclassical_ballet> 3
db_q_<dbpedia:251_Menlove_Avenue> Q0 db_<dbpedia:251_Menlove_Avenue> 3
db_q_<dbpedia:251_Menlove_Avenue> Q0 db_<dbpedia:A562_road> 1
db_q_<dbpedia:251_Menlove_Avenue> Q0 db_<dbpedia:Menlove_Ave.> 3
db_q_<dbpedia:2_(Amaia_Montero_album)> Q0 db_<dbpedia:Cidade_da_Maia> 0
db_q_<dbpedia:2_(Amaia_Montero_album)> Q0 db_<dbpedia:Jed_Montero> 0
db_q_<dbpedia:2_(Amaia_Montero_album)> Q0 db_<dbpedia:Montero> 1
db_q_<dbpedia:3rd_Cavalry_Brigade_(Australia)> Q0 db_<dbpedia:2nd_Cavalry_Brigade_(Australia)> 3
db_q_<dbpedia:3rd_Cavalry_Brigade_(Australia)> Q0 db_<dbpedia:3rd_Cavalry_Brigade_(Australia)> 2
db_q_<dbpedia:3rd_Cavalry_Brigade_(Australia)> Q0 db_<dbpedia:4th_Cavalry_Brigade_(Australia)> 3
db_q_<dbpedia:42nd_Street_(film)> Q0 db_<dbpedia:Liberty_Theatre> 1
db_q_<dbpedia:42nd_Street_(film)> Q0 db_<dbpedia:Lyric_Theatre_(1903_New_York_City)> 1
db_q_<dbpedia:42nd_Street_(film)> Q0 db_<dbpedia:Street_Fighter:_The_Movie_(arcade_game)> 0
db_q_<dbpedia:50_Biscayne> Q0 db_<dbpedia:50_Biscayne> 3
db_q_<dbpedia:50_Biscayne> Q0 db_<dbpedia:Biscayne_Park,_Florida> 1
db_q_<dbpedia:50_Biscayne> Q0 db_<dbpedia:Key_Biscayne> 1
db_q_<dbpedia:54th_Indian_Brigade> Q0 db_<dbpedia:54th_Brigade> 3
db_q_<dbpedia:54th_Indian_Brigade> Q0 db_<dbpedia:54th_Indian_Brigade> 3
db_q_<dbpedia:54th_Indian_Brigade> Q0 db_<dbpedia:54th_Sikhs_(Frontier_Force)> 2
db_q_<dbpedia:5_Rebbecca's> Q0 db_<dbpedia:5_Rebbecca's> 2
db_q_<dbpedia:5_Rebbecca's> Q0 db_<dbpedia:Gas_oil_ratio> 0
db_q_<dbpedia:5_Rebbecca's> Q0 db_<dbpedia:I_Got_Dreams> 0
db_q_<dbpedia:676th_Bombardment_Squadron> Q0 db_<dbpedia:76_Squadron> 2
db_q_<dbpedia:676th_Bombardment_Squadron> Q0 db_<dbpedia:76th_Fighter_Squadron> 1
db_q_<dbpedia:676th_Bombardment_Squadron> Q0 db_<dbpedia:China_Air_Task_Force> 1
db_q_<dbpedia:788th_Bombardment_Squadron> Q0 db_<dbpedia:Clovis_Buzzers> 0
db_q_<dbpedia:788th_Bombardment_Squadron> Q0 db_<dbpedia:Clovis_Whitfield> 1
db_q_<dbpedia:788th_Bombardment_Squadron> Q0 db_<dbpedia:Clovis_point> 0
db_q_<dbpedia:A_Faithful_Narrative_of_the_Surprising_Work_of_God_in_the_Conversion_of_Many_Hundred_Souls_in_Northampton> Q0 db_<dbpedia:A_Faithful_Narrative_of_the_Surprising_Work_of_God_in_the_Conversion_of_Many_Hundred_Souls_in_Northampton> 3
db_q_<dbpedia:A_Faithful_Narrative_of_the_Surprising_Work_of_God_in_the_Conversion_of_Many_Hundred_Souls_in_Northampton> Q0 db_<dbpedia:Khwaja_Hasan_Nizami> 1
db_q_<dbpedia:A_Faithful_Narrative_of_the_Surprising_Work_of_God_in_the_Conversion_of_Many_Hundred_Souls_in_Northampton> Q0 db_<dbpedia:Thomas_Tymoczko> 0
db_q_<dbpedia:Aaron_Herr> Q0 db_<dbpedia:Aaron_Herr> 3
db_q_<dbpedia:Aaron_Herr> Q0 db_<dbpedia:Edward_Herr> 0
db_q_<dbpedia:Aaron_Herr> Q0 db_<dbpedia:Joseph_Herr> 1
db_q_<dbpedia:Abdul_Rahman_(convert)> Q0 db_<dbpedia:Abdul_Rahman_(Afghan_minister)> 3
db_q_<dbpedia:Abdul_Rahman_(convert)> Q0 db_<dbpedia:Muhammad_bin_Abdul-Rahman> 2
db_q_<dbpedia:Abdul_Rahman_(convert)> Q0 db_<dbpedia:Tunku_Abdul_Rahman_(Tunku_Mahkota_of_Johor)> 2
db_q_<dbpedia:Abertamy> Q0 db_<dbpedia:List_of_municipalities_in_the_Czech_Republic> 0
db_q_<dbpedia:Abertamy> Q0 db_<dbpedia:Military_awards_and_decorations_of_the_Czech_Republic> 1
db_q_<dbpedia:Abertamy> Q0 db_<dbpedia:Minister_of_Defence_of_the_Czech_Republic> 0
db_q_<dbpedia:Act_2:_The_Blood_and_the_Life_Eternal> Q0 db_<dbpedia:Act_1:_Goodbye_Friends_of_the_Heavenly_Bodies> 2
db_q_<dbpedia:Act_2:_The_Blood_and_the_Life_Eternal> Q0 db_<dbpedia:Neverending_White_Lights> 3
db_q_<dbpedia:Act_2:_The_Blood_and_the_Life_Eternal> Q0 db_<dbpedia:The_Grace_(song)> 3
db_q_<dbpedia:Advanced_Dungeons_&_Dragons:_Slayer> Q0 db_<dbpedia:Bloodstone_Pass> 1
db_q_<dbpedia:Advanced_Dungeons_&_Dragons:_Slayer> Q0 db_<dbpedia:Robin_Wood_(Buffy_the_Vampire_Slayer)> 0
db_q_<dbpedia:Advanced_Dungeons_&_Dragons:_Slayer> Q0 db_<dbpedia:Super_Robot_Wars_D> 0
db_q_<dbpedia:Advanced_Manufacturing_Park> Q0 db_<dbpedia:AMP-69> 0
db_q_<dbpedia:Advanced_Manufacturing_Park> Q0 db_<dbpedia:Advanced_Manufacturing_Park> 3
db_q_<dbpedia:Advanced_Manufacturing_Park> Q0 db_<dbpedia:Fender_Amplifiers> 1
db_q_<dbpedia:Aengnam_Station> Q0 db_<dbpedia:Aengnam_Station> 3
db_q_<dbpedia:Aengnam_Station> Q0 db_<dbpedia:Lists_of_radio_stations_in_Oceania> 0
db_q_<dbpedia:Aengnam_Station> Q0 db_<dbpedia:UK_railway_stations> 1
db_q_<dbpedia:Afferden,_Limburg> Q0 db_<dbpedia:Afferden,_Limburg> 3
db_q_<dbpedia:Afferden,_Limburg> Q0 db_<dbpedia:Heukelom,_Limburg> 1
db_q_<dbpedia:Afferden,_Limburg> Q0 db_<dbpedia:Peter_Johannes_Rutten> 1
db_q_<dbpedia:Agadi,_Haveri> Q0 db_<dbpedia:Agadi,_Dharwad> 3
db_q_<dbpedia:Agadi,_Haveri> Q0 db_<dbpedia:Agadi,_Haveri> 3
db_q_<dbpedia:Agadi,_Haveri> Q0 db_<dbpedia:Agadi,_Uttara_Kannada> 3
db_q_<dbpedia:Agalagunte> Q0 db_<dbpedia:Agalagunte> 3
db_q_<dbpedia:Agalagunte> Q0 db_<dbpedia:Bonal,_Karnataka> 2
db_q_<dbpedia:Agalagunte> Q0 db_<dbpedia:Khanapur_(disambiguation)> 0
db_q_<dbpedia:Agonopterix_vasta> Q0 db_<dbpedia:Agonopterix_vasta> 3
db_q_<dbpedia:Agonopterix_vasta> Q0 db_<dbpedia:Eugoa_vasta> 1
db_q_<dbpedia:Agonopterix_vasta> Q0 db_<dbpedia:Vastas> 0
db_q_<dbpedia:Agrarian_Party_(Hungary)> Q0 db_<dbpedia:Call_completion> 0
db_q_<dbpedia:Agrarian_Party_(Hungary)> Q0 db_<dbpedia:Hungarian_system> 1
db_q_<dbpedia:Agrarian_Party_(Hungary)> Q0 db_<dbpedia:Now_That's_What_I_Call_Party_Hits!_(U.S._series)> 0
db_q_<dbpedia:Ahead_of_the_Curve> Q0 db_<dbpedia:Ahead_of_the_Curve> 2
db_q_<dbpedia:Ahead_of_the_Curve> Q0 db_<dbpedia:Harvard_Business_School> 2
db_q_<dbpedia:Ahead_of_the_Curve> Q0 db_<dbpedia:Harvard_Business_School_RFC> 1
db_q_<dbpedia:Ait_Oumdis> Q0 db_<dbpedia:Ait_Attab> 1
db_q_<dbpedia:Ait_Oumdis> Q0 db_<dbpedia:Ait_Hkim_Ait_Yzid> 0
db_q_<dbpedia:Ait_Oumdis> Q0 db_<dbpedia:Ait_Oumdis> 3
db_q_<dbpedia:Alain_Mesili> Q0 db_<dbpedia:Alain_Afflelou> 0
db_q_<dbpedia:Alain_Mesili> Q0 db_<dbpedia:Alain_Mesili> 3
db_q_<dbpedia:Alain_Mesili> Q0 db_<dbpedia:Prix_Alain-Grandbois> 0
db_q_<dbpedia:Alastair_Scott_(cricketer)> Q0 db_<dbpedia:Alastair_Scott> 3
db_q_<dbpedia:Alastair_Scott_(cricketer)> Q0 db_<dbpedia:Alastair_Scott_(cricketer)> 3
db_q_<dbpedia:Alastair_Scott_(cricketer)> Q0 db_<dbpedia:Alastair_Scott_(politician)> 1
db_q_<dbpedia:Aldrin_Garcia> Q0 db_<dbpedia:Aldrin_Garcia> 3
db_q_<dbpedia:Aldrin_Garcia> Q0 db_<dbpedia:Ollie_Tyler> 0
db_q_<dbpedia:Aldrin_Garcia> Q0 db_<dbpedia:White_Van_Man_(TV_series)> 0
db_q_<dbpedia:Alenka_Godec> Q0 db_<dbpedia:Alenka_Godec> 3
db_q_<dbpedia:Alenka_Godec> Q0 db_<dbpedia:Deep_Fried_Man> 0
db_q_<dbpedia:Alenka_Godec> Q0 db_<dbpedia:Krekhts> 0
db_q_<dbpedia:Alessandro_Gozzi> Q0 db_<dbpedia:A.S._Gubbio_1910> 2
db_q_<dbpedia:Alessandro_Gozzi> Q0 db_<dbpedia:Rodrigue_Boisfer> 1
db_q_<dbpedia:Alessandro_Gozzi> Q0 db_<dbpedia:Stadio_Pietro_Barbetti> 1
db_q_<dbpedia:Alex_Elmsley> Q0 db_<dbpedia:Alex_Elmsley> 2
db_q_<dbpedia:Alex_Elmsley> Q0 db_<dbpedia:Drummond/North_Elmsley> 0
db_q_<dbpedia:Alex_Elmsley> Q0 db_<dbpedia:Peter_Elmsley> 0
db_q_<dbpedia:Alexander_Conner_House> Q0 db_<dbpedia:Alexander_Conner_House> 3
db_q_<dbpedia:Alexander_Conner_House> Q0 db_<dbpedia:Alexander_H._Conner> 1
db_q_<dbpedia:Alexander_Conner_House> Q0 db_<dbpedia:Xenia_Station> 0
db_q_<dbpedia:Alexander_Kennedy_Miller> Q0 db_<dbpedia:J._K._Miller_Homestead> 0
db_q_<dbpedia:Alexander_Kennedy_Miller> Q0 db_<dbpedia:Jonathan_K._Miller> 1
db_q_<dbpedia:Alexander_Kennedy_Miller> Q0 db_<dbpedia:Nicholas_K._Miller> 0
db_q_<dbpedia:Ali_Carter> Q0 db_<dbpedia:1931_World_Snooker_Championship> 2
db_q_<dbpedia:Ali_Carter> Q0 db_<dbpedia:Chandra_Hirjee> 2
db_q_<dbpedia:Ali_Carter> Q0 db_<dbpedia:Graeme_Dott> 2
db_q_<dbpedia:Ali_II_of_Shirvan> Q0 db_<dbpedia:Ali_II_of_Shirvan> 3
db_q_<dbpedia:Ali_II_of_Shirvan> Q0 db_<dbpedia:Ali_Jalla_Abdul_Jalil_Shah_II> 2
db_q_<dbpedia:Ali_II_of_Shirvan> Q0 db_<dbpedia:Muhammad_Ali_vs._Joe_Frazier_II> 2
db_q_<dbpedia:Ali_Meshkini> Q0 db_<dbpedia:Ali_Meshkini> 3
db_q_<dbpedia:Ali_Meshkini> Q0 db_<dbpedia:Marzieh_Meshkini> 0
db_q_<dbpedia:Ali_Meshkini> Q0 db_<dbpedia:Mohammad_Ali_Gerami_Qomi> 1
db_q_<dbpedia:Aliabad,_Miyan_Jolgeh> Q0 db_<dbpedia:Aliabad-e_Bala,_Razavi_Khorasan> 3
db_q_<dbpedia:Aliabad,_Miyan_Jolgeh> Q0 db_<dbpedia:Aliabad-e_Shahid,_Razavi_Khorasan> 2
db_q_<dbpedia:Aliabad,_Miyan_Jolgeh> Q0 db_<dbpedia:Kalateh-ye_Aliabad,_Razavi_Khorasan> 3
db_q_<dbpedia:All-Ireland_Senior_B_Hurling_Championship_1991> Q0 db_<dbpedia:All-Ireland_Senior_B_Hurling_Championship> 2
db_q_<dbpedia:All-Ireland_Senior_B_Hurling_Championship_1991> Q0 db_<dbpedia:All-Ireland_Senior_B_Hurling_Championship_1979> 2
db_q_<dbpedia:All-Ireland_Senior_B_Hurling_Championship_1991> Q0 db_<dbpedia:All-Ireland_Senior_B_Hurling_Championship_2004> 3
db_q_<dbpedia:All_Hits> Q0 db_<dbpedia:All_Hits> 2
